rlct,mean_divergences,total_divergences,max_divergences,divergences_per_chain,chain_tree_depth,name,dsid,regime,k,c,run,chains,draws,tune,duration
1.523883304605301,0.0,0,0,[0],8,toru,singular1,250,3,0.1,5,1,2000,4000,36.86672207600077
1.3427413011751623,0.0,0,0,[0],8,toru,regular,250,5,0.1,5,1,2000,4000,68.1176301509995
1.5350679988812865,0.0,0,0,[0],8,toru,e-singular,250,5,0.1,5,1,2000,4000,58.329418823000196
1.7764771475649388,0.0,0,0,[0],8,toru,singular1,250,5,0.1,5,1,2000,4000,61.65008855299948
1.7694964014688872,0.0,0,0,[0],8,toru,regular,250,3,0.5,5,1,2000,4000,40.79993582299994
1.5104865977327213,0.0,0,0,[0],8,toru,e-singular,250,3,0.5,5,1,2000,4000,38.82375551700079
1.6350425284371344,0.0,0,0,[0],9,toru,singular1,250,3,0.5,5,1,2000,4000,39.96877039299943
1.831490824150974,0.0,0,0,[0],9,toru,regular,250,5,0.5,5,1,2000,4000,76.69298994400015
1.9343152174129705,0.0,0,0,[0],9,toru,e-singular,250,5,0.5,5,1,2000,4000,69.27064877199973
2.804483234464922,0.0,0,0,[0],9,toru,singular1,250,5,0.5,5,1,2000,4000,81.60540677100016
1.718789017390063,0.0,0,0,[0],8,toru,regular,250,3,1.0,5,1,2000,4000,39.023107396999876
1.6126292782851,0.0,0,0,[0],8,toru,e-singular,250,3,1.0,5,1,2000,4000,39.23647871799949
1.6816086193639752,0.0,0,0,[0],10,toru,singular1,250,3,1.0,5,1,2000,4000,54.96179633600059
1.9586843049942197,0.0,0,0,[0],10,toru,regular,250,5,1.0,5,1,2000,4000,105.0022613809997
2.168973501344564,0.0,0,0,[0],9,toru,e-singular,250,5,1.0,5,1,2000,4000,60.688424799999666
3.023781073006672,0.0,0,0,[0],10,toru,singular1,250,5,1.0,5,1,2000,4000,64.38144854200073
1.669668605879361,0.0,0,0,[0],10,toru,regular,250,3,10.0,5,1,2000,4000,53.64089268299995
1.573886951908699,0.0,0,0,[0],10,toru,e-singular,250,3,10.0,5,1,2000,4000,49.48620759699952
1.4089345412604697,0.0,0,0,[0],10,toru,singular1,250,3,10.0,5,1,2000,4000,40.03907435900055
1.9890902567972433,0.0,0,0,[0],10,toru,regular,250,5,10.0,5,1,2000,4000,116.31159304500034
2.1298622894809993,0.0,0,0,[0],10,toru,e-singular,250,5,10.0,5,1,2000,4000,93.2000515640002
2.237465433318604,0.0,0,0,[0],10,toru,singular1,250,5,10.0,5,1,2000,4000,70.2674740349994
1.2083624888841733,0.0,0,0,[0],8,toru,regular,500,3,0.1,5,1,2000,4000,53.67709192499933
1.4525459028538295,0.0,0,0,[0],8,toru,e-singular,500,3,0.1,5,1,2000,4000,49.61065379900083
1.6540537910336917,0.0,0,0,[0],8,toru,singular1,500,3,0.1,5,1,2000,4000,52.77731037799913
1.5216766879294086,0.0,0,0,[0],9,toru,regular,500,5,0.1,5,1,2000,4000,112.05111776100057
1.8460840506582605,0.0,0,0,[0],8,toru,e-singular,500,5,0.1,5,1,2000,4000,84.17307182100012
2.082119806843638,0.0,0,0,[0],9,toru,singular1,500,5,0.1,5,1,2000,4000,95.57318756800032
1.639818107380467,0.0,0,0,[0],10,toru,regular,500,3,0.5,5,1,2000,4000,75.73357700100041
1.4875041186997169,0.0,0,0,[0],9,toru,e-singular,500,3,0.5,5,1,2000,4000,55.01368662999994
1.5492959590292232,0.0,0,0,[0],9,toru,singular1,500,3,0.5,5,1,2000,4000,64.69182393499977
1.98424984526796,0.0,0,0,[0],10,toru,regular,500,5,0.5,5,1,2000,4000,145.7522785199999
2.3192920979059646,0.0,0,0,[0],9,toru,e-singular,500,5,0.5,5,1,2000,4000,122.7671814660007
2.793515398944916,0.0,0,0,[0],10,toru,singular1,500,5,0.5,5,1,2000,4000,125.8239903299991
1.5814753711445606,0.0,0,0,[0],10,toru,regular,500,3,1.0,5,1,2000,4000,79.96428794700023
1.448352070347236,0.0,0,0,[0],9,toru,e-singular,500,3,1.0,5,1,2000,4000,71.84906926199983
1.646382111229013,0.0,0,0,[0],10,toru,singular1,500,3,1.0,5,1,2000,4000,75.34230847300023
2.0080708370608384,0.0,0,0,[0],10,toru,regular,500,5,1.0,5,1,2000,4000,155.27936914099973
2.0253423759461047,0.0,0,0,[0],10,toru,e-singular,500,5,1.0,5,1,2000,4000,137.28743001400017
2.665819485370645,0.0,0,0,[0],10,toru,singular1,500,5,1.0,5,1,2000,4000,110.8672767220005
2.5115784131835337,0.0,0,0,[0],9,toru,regular,500,3,10.0,5,1,2000,4000,52.23234409699944
1.7816766010130791,0.0,0,0,[0],10,toru,e-singular,500,3,10.0,5,1,2000,4000,63.48627118700006
1.285780257532564,0.0,0,0,[0],10,toru,singular1,500,3,10.0,5,1,2000,4000,79.28401179299999
2.1609882139179324,0.0,0,0,[0],10,toru,regular,500,5,10.0,5,1,2000,4000,225.2033246259998
2.392181873072687,0.0,0,0,[0],10,toru,e-singular,500,5,10.0,5,1,2000,4000,135.19865269899947
2.0620833836073293,0.0,0,0,[0],10,toru,singular1,500,5,10.0,5,1,2000,4000,128.11314020700047
1.4655837788459118,0.0,0,0,[0],9,toru,regular,1000,3,0.1,5,1,2000,4000,111.47026252900014
1.2808642927106375,0.0,0,0,[0],9,toru,e-singular,1000,3,0.1,5,1,2000,4000,96.26856706299986
1.7019438612625477,0.0,0,0,[0],9,toru,singular1,1000,3,0.1,5,1,2000,4000,84.07440462600061
1.8147279945598922,0.0,0,0,[0],9,toru,regular,1000,5,0.1,5,1,2000,4000,229.58170727200013
2.087624755941592,0.0,0,0,[0],9,toru,e-singular,1000,5,0.1,5,1,2000,4000,199.8147594940001
2.6363643579902645,0.0,0,0,[0],9,toru,singular1,1000,5,0.1,5,1,2000,4000,185.4693345530004
1.5939975014253078,0.0,0,0,[0],9,toru,regular,1000,3,0.5,5,1,2000,4000,82.38368989599985
1.6300188801754711,0.0,0,0,[0],9,toru,e-singular,1000,3,0.5,5,1,2000,4000,96.771009262
1.5200865397016803,0.0,0,0,[0],9,toru,singular1,1000,3,0.5,5,1,2000,4000,99.04446784799984
2.3471194195612517,0.0,0,0,[0],10,toru,regular,1000,5,0.5,5,1,2000,4000,247.49917315599942
1.990519777886926,0.0,0,0,[0],9,toru,e-singular,1000,5,0.5,5,1,2000,4000,210.56875207700068
2.516784001067858,0.0,0,0,[0],10,toru,singular1,1000,5,0.5,5,1,2000,4000,219.945717779
1.7023618845622341,0.0,0,0,[0],10,toru,regular,1000,3,1.0,5,1,2000,4000,91.05548824800007
1.5953013952523327,0.0,0,0,[0],9,toru,e-singular,1000,3,1.0,5,1,2000,4000,121.64836612100044
1.2796121957891677,0.0,0,0,[0],10,toru,singular1,1000,3,1.0,5,1,2000,4000,123.91537245200016
2.2211395435069177,0.0,0,0,[0],10,toru,regular,1000,5,1.0,5,1,2000,4000,294.91386420599974
2.017176646644669,0.0,0,0,[0],10,toru,e-singular,1000,5,1.0,5,1,2000,4000,213.6713128829997
1.9735815674988977,0.0,0,0,[0],10,toru,singular1,1000,5,1.0,5,1,2000,4000,228.81085086500025
1.8199514349783614,0.0,0,0,[0],10,toru,regular,1000,3,10.0,5,1,2000,4000,164.63656864899986
1.663256946850523,0.0,0,0,[0],10,toru,e-singular,1000,3,10.0,5,1,2000,4000,141.8294221420001
3.194132230312919,0.0,0,0,[0],10,toru,singular1,1000,3,10.0,5,1,2000,4000,197.12800646300002
2.5541799400402314,0.0,0,0,[0],10,toru,regular,1000,5,10.0,5,1,2000,4000,428.7229784230003
1.9112150547371167,0.0,0,0,[0],10,toru,e-singular,1000,5,10.0,5,1,2000,4000,316.9238101740002
3.408733147036376,0.0,0,0,[0],10,toru,singular1,1000,5,10.0,5,1,2000,4000,354.7973357179999
0.7217473524743426,0.0,0,0,[0],7,toru,regular,50,3,0.1,6,1,2000,4000,27.362465359999987
0.7832735576659271,0.0,0,0,[0],7,toru,e-singular,50,3,0.1,6,1,2000,4000,26.171839042999636
0.7694216115636212,0.0,0,0,[0],8,toru,singular1,50,3,0.1,6,1,2000,4000,28.679604964000646
0.744693440051624,0.0,0,0,[0],8,toru,regular,50,5,0.1,6,1,2000,4000,33.73015290100011
0.8293060309018846,0.0,0,0,[0],7,toru,e-singular,50,5,0.1,6,1,2000,4000,31.680674158999864
0.8447101113011105,0.0,0,0,[0],7,toru,singular1,50,5,0.1,6,1,2000,4000,34.378498072000184
1.4907443354486511,0.0,0,0,[0],8,toru,regular,50,3,0.5,6,1,2000,4000,29.16930179300016
1.2903748035881208,0.0,0,0,[0],8,toru,e-singular,50,3,0.5,6,1,2000,4000,27.454473578000034
1.550291978184359,0.0,0,0,[0],8,toru,singular1,50,3,0.5,6,1,2000,4000,32.326414013999965
1.6239758056081626,0.0,0,0,[0],9,toru,regular,50,5,0.5,6,1,2000,4000,49.40693069499957
2.1720287107067575,0.0,0,0,[0],8,toru,e-singular,50,5,0.5,6,1,2000,4000,40.58966535299987
2.0392050407295246,0.0,0,0,[0],8,toru,singular1,50,5,0.5,6,1,2000,4000,40.14259499800028
1.6429924685225517,0.0,0,0,[0],8,toru,regular,50,3,1.0,6,1,2000,4000,33.00166997799988
1.5709697727225918,0.0,0,0,[0],9,toru,e-singular,50,3,1.0,6,1,2000,4000,33.06402155199976
1.8709040026066492,0.0,0,0,[0],9,toru,singular1,50,3,1.0,6,1,2000,4000,34.90854120499989
2.08298686442913,0.0,0,0,[0],9,toru,regular,50,5,1.0,6,1,2000,4000,43.9687440939997
2.2004916240204864,0.0,0,0,[0],8,toru,e-singular,50,5,1.0,6,1,2000,4000,30.952179840999634
2.9510869474705865,0.0,0,0,[0],9,toru,singular1,50,5,1.0,6,1,2000,4000,30.757131520000257
2.1631992386494683,0.0,0,0,[0],10,toru,regular,50,3,10.0,6,1,2000,4000,28.037458130999767
1.5548860971726388,0.0,0,0,[0],9,toru,e-singular,50,3,10.0,6,1,2000,4000,26.692483202000403
1.684283173369573,0.0,0,0,[0],10,toru,singular1,50,3,10.0,6,1,2000,4000,26.691209558000082
2.6882209408597433,0.0,0,0,[0],10,toru,regular,50,5,10.0,6,1,2000,4000,38.403248149999854
1.9713603171390506,0.0,0,0,[0],10,toru,e-singular,50,5,10.0,6,1,2000,4000,37.020442641000045
2.9638959770660884,0.0,0,0,[0],10,toru,singular1,50,5,10.0,6,1,2000,4000,42.91044639099982
1.0730299124757827,0.0,0,0,[0],8,toru,regular,250,3,0.1,6,1,2000,4000,40.56595925399961
1.2703024677063788,0.0,0,0,[0],8,toru,e-singular,250,3,0.1,6,1,2000,4000,36.07470673900025
1.4329032938027895,0.0,0,0,[0],8,toru,singular1,250,3,0.1,6,1,2000,4000,35.80220919899966
1.2807429080288062,0.0,0,0,[0],9,toru,regular,250,5,0.1,6,1,2000,4000,66.15601881400016
1.7394270370594591,0.0,0,0,[0],8,toru,e-singular,250,5,0.1,6,1,2000,4000,61.108489317999556
1.8739137654767164,0.0,0,0,[0],8,toru,singular1,250,5,0.1,6,1,2000,4000,54.99359068299964
1.670375177962592,0.0,0,0,[0],10,toru,regular,250,3,0.5,6,1,2000,4000,49.006040588999895
1.4679529977386585,0.0,0,0,[0],9,toru,e-singular,250,3,0.5,6,1,2000,4000,38.49808740699973
1.7454817496628114,0.0,0,0,[0],9,toru,singular1,250,3,0.5,6,1,2000,4000,43.60725854199973
1.9419680474370011,0.0,0,0,[0],9,toru,regular,250,5,0.5,6,1,2000,4000,83.7781481940001
2.2934394311607496,0.0,0,0,[0],9,toru,e-singular,250,5,0.5,6,1,2000,4000,66.63846303599985
2.626857347416739,0.0,0,0,[0],9,toru,singular1,250,5,0.5,6,1,2000,4000,71.08409472399944
1.7683540628650554,0.0,0,0,[0],10,toru,regular,250,3,1.0,6,1,2000,4000,52.89356189400041
1.6341771689358802,0.0,0,0,[0],8,toru,e-singular,250,3,1.0,6,1,2000,4000,47.54894644599972
1.5105075514127786,0.0,0,0,[0],9,toru,singular1,250,3,1.0,6,1,2000,4000,48.51140169900009
2.089855537978887,0.0,0,0,[0],10,toru,regular,250,5,1.0,6,1,2000,4000,91.30410348100031
2.2585048483768926,0.0,0,0,[0],9,toru,e-singular,250,5,1.0,6,1,2000,4000,59.70598787600011
2.890674306628922,0.0,0,0,[0],10,toru,singular1,250,5,1.0,6,1,2000,4000,67.62711407200004
1.8316125540268278,0.0,0,0,[0],10,toru,regular,250,3,10.0,6,1,2000,4000,48.13004929499948
1.6956806059126228,0.0,0,0,[0],9,toru,e-singular,250,3,10.0,6,1,2000,4000,42.03678538800068
2.010806213678909,0.0,0,0,[0],10,toru,singular1,250,3,10.0,6,1,2000,4000,42.75053808499979
2.667747339078994,0.0,0,0,[0],10,toru,regular,250,5,10.0,6,1,2000,4000,107.89516394400016
2.3534934817324267,0.0,0,0,[0],10,toru,e-singular,250,5,10.0,6,1,2000,4000,84.0453760749997
3.1689598340503875,0.0,0,0,[0],10,toru,singular1,250,5,10.0,6,1,2000,4000,91.60869373100013
1.4539294497413435,0.0,0,0,[0],9,toru,regular,500,3,0.1,6,1,2000,4000,58.590021265999894
1.1015644779672331,0.0,0,0,[0],8,toru,e-singular,500,3,0.1,6,1,2000,4000,56.45489307800017
1.5939189236213398,0.0,0,0,[0],8,toru,singular1,500,3,0.1,6,1,2000,4000,49.52770530199996
1.6490493543002642,0.0,0,0,[0],9,toru,regular,500,5,0.1,6,1,2000,4000,102.87201718200049
1.8356433750546983,0.0,0,0,[0],8,toru,e-singular,500,5,0.1,6,1,2000,4000,92.79033655399962
2.44169825250366,0.0,0,0,[0],9,toru,singular1,500,5,0.1,6,1,2000,4000,99.25816062099966
1.7146581387826558,0.0,0,0,[0],9,toru,regular,500,3,0.5,6,1,2000,4000,62.399276406000354
1.4576394895166773,0.0,0,0,[0],9,toru,e-singular,500,3,0.5,6,1,2000,4000,67.07688191499983
1.7189703727781436,0.0,0,0,[0],9,toru,singular1,500,3,0.5,6,1,2000,4000,56.53959515899987
2.1819855880065133,0.0,0,0,[0],9,toru,regular,500,5,0.5,6,1,2000,4000,132.46775869299927
1.9712008606802534,0.0,0,0,[0],9,toru,e-singular,500,5,0.5,6,1,2000,4000,137.51967912599957
2.6347610623498996,0.0,0,0,[0],9,toru,singular1,500,5,0.5,6,1,2000,4000,125.95459212399965
1.935554503658885,0.0,0,0,[0],10,toru,regular,500,3,1.0,6,1,2000,4000,74.19004932499956
1.5405705871987476,0.0,0,0,[0],9,toru,e-singular,500,3,1.0,6,1,2000,4000,80.12884799499989
1.6847269713757924,0.0,0,0,[0],9,toru,singular1,500,3,1.0,6,1,2000,4000,66.14236529400023
2.0278266194710497,0.0,0,0,[0],10,toru,regular,500,5,1.0,6,1,2000,4000,154.6501754589999
1.6751465135561934,0.0,0,0,[0],10,toru,e-singular,500,5,1.0,6,1,2000,4000,139.47826607800016
2.8725004086502897,0.0,0,0,[0],10,toru,singular1,500,5,1.0,6,1,2000,4000,101.40967068999998
1.6673447800189207,0.0,0,0,[0],10,toru,regular,500,3,10.0,6,1,2000,4000,68.14403879300062
2.910343636988696,0.0,0,0,[0],10,toru,e-singular,500,3,10.0,6,1,2000,4000,86.58604977300001
1.6498971608724535,0.0,0,0,[0],10,toru,singular1,500,3,10.0,6,1,2000,4000,84.04490972199983
2.3183243349687515,0.0,0,0,[0],10,toru,regular,500,5,10.0,6,1,2000,4000,173.30890784999974
2.333672719428998,0.0,0,0,[0],10,toru,e-singular,500,5,10.0,6,1,2000,4000,239.8294818280001
2.5829046090464183,0.0,0,0,[0],10,toru,singular1,500,5,10.0,6,1,2000,4000,108.32840462099921
1.6684222630900354,0.0,0,0,[0],8,toru,regular,1000,3,0.1,6,1,2000,4000,93.12803522399918
1.4444246402064942,0.0,0,0,[0],8,toru,e-singular,1000,3,0.1,6,1,2000,4000,91.96007003700015
1.789190812813395,0.0,0,0,[0],9,toru,singular1,1000,3,0.1,6,1,2000,4000,79.53660926700013
2.049728856565049,0.0,0,0,[0],9,toru,regular,1000,5,0.1,6,1,2000,4000,195.00278309199985
2.0484548680960106,0.0,0,0,[0],8,toru,e-singular,1000,5,0.1,6,1,2000,4000,179.54782296200028
2.6173309785870087,0.0,0,0,[0],9,toru,singular1,1000,5,0.1,6,1,2000,4000,159.99870886000008
1.8112243698208703,0.0,0,0,[0],9,toru,regular,1000,3,0.5,6,1,2000,4000,98.13490010100031
1.6671513822893422,0.0,0,0,[0],9,toru,e-singular,1000,3,0.5,6,1,2000,4000,102.39708324299954
1.6176860160159108,0.0,0,0,[0],9,toru,singular1,1000,3,0.5,6,1,2000,4000,85.30549010100003
2.6140231714825295,0.0,0,0,[0],10,toru,regular,1000,5,0.5,6,1,2000,4000,292.8067015209999
2.4701873471781473,0.0,0,0,[0],10,toru,e-singular,1000,5,0.5,6,1,2000,4000,221.51437212399924
2.354179346721096,0.0,0,0,[0],10,toru,singular1,1000,5,0.5,6,1,2000,4000,219.6438450629994
1.6963687412169846,0.0,0,0,[0],10,toru,regular,1000,3,1.0,6,1,2000,4000,115.86000598599912
1.881691180213929,0.0,0,0,[0],9,toru,e-singular,1000,3,1.0,6,1,2000,4000,111.77680321699972
1.3579786389964128,0.0,0,0,[0],9,toru,singular1,1000,3,1.0,6,1,2000,4000,97.64981688600074
2.2141796724987373,0.0,0,0,[0],10,toru,regular,1000,5,1.0,6,1,2000,4000,278.27175521699974
2.0182617311736566,0.0,0,0,[0],10,toru,e-singular,1000,5,1.0,6,1,2000,4000,225.01374429000043
2.0721878244837084,0.0,0,0,[0],9,toru,singular1,1000,5,1.0,6,1,2000,4000,171.69256352899993
1.999860245050245,0.0,0,0,[0],10,toru,regular,1000,3,10.0,6,1,2000,4000,153.91906815099992
1.8036638772874167,0.0,0,0,[0],10,toru,e-singular,1000,3,10.0,6,1,2000,4000,151.02503957699992
1.5262550223973022,0.0,0,0,[0],10,toru,singular1,1000,3,10.0,6,1,2000,4000,126.77159996099999
2.441395596427752,0.0,0,0,[0],10,toru,regular,1000,5,10.0,6,1,2000,4000,341.5068007259997
2.525342884693368,0.0,0,0,[0],10,toru,e-singular,1000,5,10.0,6,1,2000,4000,281.1492065749999
1.631568948980217,0.0,0,0,[0],10,toru,singular1,1000,5,10.0,6,1,2000,4000,174.17479347100016
0.6747800496163856,0.0,0,0,[0],8,toru,regular,50,3,0.1,7,1,2000,4000,27.93781598500027
0.7496999918390421,0.0,0,0,[0],7,toru,e-singular,50,3,0.1,7,1,2000,4000,25.215343814000335
0.8393249330121286,0.0,0,0,[0],7,toru,singular1,50,3,0.1,7,1,2000,4000,26.037638284999957
0.8356640147056053,0.0,0,0,[0],8,toru,regular,50,5,0.1,7,1,2000,4000,36.7311917549996
0.7549684186030479,0.0,0,0,[0],7,toru,e-singular,50,5,0.1,7,1,2000,4000,29.885191932000453
0.8105616961277864,0.0,0,0,[0],8,toru,singular1,50,5,0.1,7,1,2000,4000,32.53464107199943
1.2020145254228516,0.0,0,0,[0],8,toru,regular,50,3,0.5,7,1,2000,4000,28.529422402999444
1.4932580723058693,0.0,0,0,[0],8,toru,e-singular,50,3,0.5,7,1,2000,4000,26.697897840000223
1.3713193523534217,0.0,0,0,[0],8,toru,singular1,50,3,0.5,7,1,2000,4000,28.519397398000365
1.527547774744126,0.0,0,0,[0],9,toru,regular,50,5,0.5,7,1,2000,4000,39.698143057999914
1.7972699350855619,0.0,0,0,[0],8,toru,e-singular,50,5,0.5,7,1,2000,4000,37.04029362199981
1.9913391898470172,0.0,0,0,[0],8,toru,singular1,50,5,0.5,7,1,2000,4000,37.536715312000524
1.3994757564328821,0.0,0,0,[0],8,toru,regular,50,3,1.0,7,1,2000,4000,29.94972667300044
1.3340119678379267,0.0,0,0,[0],8,toru,e-singular,50,3,1.0,7,1,2000,4000,27.552587557999686
1.9655228703955878,0.0,0,0,[0],9,toru,singular1,50,3,1.0,7,1,2000,4000,28.906802538000193
1.802060979358548,0.0,0,0,[0],9,toru,regular,50,5,1.0,7,1,2000,4000,48.775176654999996
2.177470186649383,0.0,0,0,[0],9,toru,e-singular,50,5,1.0,7,1,2000,4000,34.67743982000047
2.574566725356508,0.0,0,0,[0],9,toru,singular1,50,5,1.0,7,1,2000,4000,32.52202329500051
1.6824641826579978,0.0,0,0,[0],10,toru,regular,50,3,10.0,7,1,2000,4000,29.32479026799956
1.952951674581664,0.0,0,0,[0],9,toru,e-singular,50,3,10.0,7,1,2000,4000,27.681296936999388
1.2620896193172457,0.0,0,0,[0],10,toru,singular1,50,3,10.0,7,1,2000,4000,27.562770808000096
2.329548787820443,0.0,0,0,[0],10,toru,regular,50,5,10.0,7,1,2000,4000,55.919753735000086
2.221980350154578,0.0,0,0,[0],10,toru,e-singular,50,5,10.0,7,1,2000,4000,43.45862314199985
2.568209300290268,0.0,0,0,[0],10,toru,singular1,50,5,10.0,7,1,2000,4000,42.244284461999996
1.0912111822370638,0.0,0,0,[0],8,toru,regular,250,3,0.1,7,1,2000,4000,43.02468441000019
1.2743615979026155,0.0,0,0,[0],8,toru,e-singular,250,3,0.1,7,1,2000,4000,36.411584479999874
1.320304557751289,0.0,0,0,[0],8,toru,singular1,250,3,0.1,7,1,2000,4000,41.174222429999645
1.2482844702163065,0.0,0,0,[0],9,toru,regular,250,5,0.1,7,1,2000,4000,64.6679416930001
1.4523718524061873,0.0,0,0,[0],8,toru,e-singular,250,5,0.1,7,1,2000,4000,57.69886867599962
1.7462423175868387,0.0,0,0,[0],8,toru,singular1,250,5,0.1,7,1,2000,4000,55.28913936899971
1.6027350399738538,0.0,0,0,[0],8,toru,regular,250,3,0.5,7,1,2000,4000,39.507345787000304
1.4991422703457435,0.0,0,0,[0],9,toru,e-singular,250,3,0.5,7,1,2000,4000,41.92049554000005
1.7373125251832744,0.0,0,0,[0],9,toru,singular1,250,3,0.5,7,1,2000,4000,44.265413171000546
2.046775346637517,0.0,0,0,[0],10,toru,regular,250,5,0.5,7,1,2000,4000,91.05600821600001
2.353691255328155,0.0,0,0,[0],9,toru,e-singular,250,5,0.5,7,1,2000,4000,69.67756417600049
2.679334044266341,0.0,0,0,[0],9,toru,singular1,250,5,0.5,7,1,2000,4000,71.11358890000065
1.4848537749175414,0.0,0,0,[0],10,toru,regular,250,3,1.0,7,1,2000,4000,53.94575228600024
1.5841762834316258,0.0,0,0,[0],9,toru,e-singular,250,3,1.0,7,1,2000,4000,44.85531083300066
1.4616927931781112,0.0,0,0,[0],10,toru,singular1,250,3,1.0,7,1,2000,4000,48.597359608999795
2.1825877238754856,0.0,0,0,[0],10,toru,regular,250,5,1.0,7,1,2000,4000,90.48594617400067
2.28906783274942,0.0,0,0,[0],9,toru,e-singular,250,5,1.0,7,1,2000,4000,63.450619443000505
2.793691601233602,0.0,0,0,[0],10,toru,singular1,250,5,1.0,7,1,2000,4000,63.124145507999856
1.528887641341027,0.0,0,0,[0],10,toru,regular,250,3,10.0,7,1,2000,4000,48.785060289000285
1.9078072120478906,0.0,0,0,[0],9,toru,e-singular,250,3,10.0,7,1,2000,4000,36.01951402400027
1.2387723687228747,0.0,0,0,[0],10,toru,singular1,250,3,10.0,7,1,2000,4000,36.84923091699966
2.323907271241144,0.0,0,0,[0],10,toru,regular,250,5,10.0,7,1,2000,4000,114.82383592399947
2.465705304252212,0.0,0,0,[0],10,toru,e-singular,250,5,10.0,7,1,2000,4000,85.69349216699993
2.009937406049524,0.0,0,0,[0],10,toru,singular1,250,5,10.0,7,1,2000,4000,58.65375779399983
1.3381058874645921,0.0,0,0,[0],8,toru,regular,500,3,0.1,7,1,2000,4000,53.2004526339997
1.1203207289610908,0.0,0,0,[0],8,toru,e-singular,500,3,0.1,7,1,2000,4000,55.85847665899928
1.626081933422594,0.0,0,0,[0],8,toru,singular1,500,3,0.1,7,1,2000,4000,58.38684596600069
1.3967635136116061,0.0,0,0,[0],9,toru,regular,500,5,0.1,7,1,2000,4000,118.60631260700029
1.8297156384610467,0.0,0,0,[0],8,toru,e-singular,500,5,0.1,7,1,2000,4000,92.05787555000006
2.385519666161544,0.0,0,0,[0],8,toru,singular1,500,5,0.1,7,1,2000,4000,87.63547486399966
1.5978616908839502,0.0,0,0,[0],10,toru,regular,500,3,0.5,7,1,2000,4000,74.3230831739993
1.5201218026088479,0.0,0,0,[0],9,toru,e-singular,500,3,0.5,7,1,2000,4000,65.38049880299968
1.2949583494029768,0.0,0,0,[0],9,toru,singular1,500,3,0.5,7,1,2000,4000,60.08841556600055
2.1021863687026037,0.0,0,0,[0],10,toru,regular,500,5,0.5,7,1,2000,4000,136.7389170840006
2.1418416977479047,0.0,0,0,[0],9,toru,e-singular,500,5,0.5,7,1,2000,4000,131.536142594
3.005889468737575,0.0,0,0,[0],10,toru,singular1,500,5,0.5,7,1,2000,4000,117.25617568899997
1.7266608613114982,0.0,0,0,[0],10,toru,regular,500,3,1.0,7,1,2000,4000,57.08513687300001
1.7314204232261647,0.0,0,0,[0],8,toru,e-singular,500,3,1.0,7,1,2000,4000,57.103111662999254
1.4292337947650982,0.0,0,0,[0],9,toru,singular1,500,3,1.0,7,1,2000,4000,71.05874086599943
2.150823179429946,0.0,0,0,[0],10,toru,regular,500,5,1.0,7,1,2000,4000,169.1427799309995
2.1090041683148364,0.0,0,0,[0],9,toru,e-singular,500,5,1.0,7,1,2000,4000,103.98524792699936
2.6760559882763557,0.0,0,0,[0],10,toru,singular1,500,5,1.0,7,1,2000,4000,105.18323426299958
1.8827786648629476,0.0,0,0,[0],10,toru,regular,500,3,10.0,7,1,2000,4000,71.29428835199997
1.7669035322397812,0.0,0,0,[0],10,toru,e-singular,500,3,10.0,7,1,2000,4000,67.3725789400005
0.9329472157559633,0.0,0,0,[0],10,toru,singular1,500,3,10.0,7,1,2000,4000,77.73695214700001
2.0756623696519383,0.0,0,0,[0],10,toru,regular,500,5,10.0,7,1,2000,4000,210.96628014499947
1.8823752441486423,0.0,0,0,[0],10,toru,e-singular,500,5,10.0,7,1,2000,4000,158.22465516299962
1.9253346791562593,0.0,0,0,[0],10,toru,singular1,500,5,10.0,7,1,2000,4000,115.29256720499961
1.5291619822888085,0.0,0,0,[0],9,toru,regular,1000,3,0.1,7,1,2000,4000,108.5336840910004
1.3897967389822754,0.0,0,0,[0],9,toru,e-singular,1000,3,0.1,7,1,2000,4000,93.3652088910003
1.8397487193290707,0.0,0,0,[0],9,toru,singular1,1000,3,0.1,7,1,2000,4000,90.53405388299961
1.709738238513022,0.0,0,0,[0],9,toru,regular,1000,5,0.1,7,1,2000,4000,221.58571339099944
2.133753883393238,0.0,0,0,[0],9,toru,e-singular,1000,5,0.1,7,1,2000,4000,162.68779684000037
2.7801916101717894,0.0,0,0,[0],9,toru,singular1,1000,5,0.1,7,1,2000,4000,181.0267685050003
1.595305253909619,0.0,0,0,[0],9,toru,regular,1000,3,0.5,7,1,2000,4000,99.94593152299967
1.7285782350147236,0.0,0,0,[0],9,toru,e-singular,1000,3,0.5,7,1,2000,4000,103.1780608830004
1.6081722522475923,0.0,0,0,[0],9,toru,singular1,1000,3,0.5,7,1,2000,4000,104.62140824399921
2.135937456639463,0.0,0,0,[0],10,toru,regular,1000,5,0.5,7,1,2000,4000,271.8536507029994
2.208569088553195,0.0,0,0,[0],10,toru,e-singular,1000,5,0.5,7,1,2000,4000,237.08812156900058
2.6578787838741045,0.0,0,0,[0],10,toru,singular1,1000,5,0.5,7,1,2000,4000,186.86204600900055
1.579048867599537,0.0,0,0,[0],10,toru,regular,1000,3,1.0,7,1,2000,4000,148.96083282699965
1.5829387710680483,0.0,0,0,[0],9,toru,e-singular,1000,3,1.0,7,1,2000,4000,116.11317174399937
1.5380059025854709,0.0,0,0,[0],10,toru,singular1,1000,3,1.0,7,1,2000,4000,106.65138109700001
